suj,sample_size,perc_trials,bin,itc
10sub035,n=10,070 %,b2,0.088494672262588
10sub035,n=10,070 %,b3,0.0887624877346661
10sub035,n=10,070 %,b4,0.0896748095221516
10sub035,n=10,070 %,b5,0.0911163290488914
10sub027,n=10,070 %,b1,0.146795355192767
10sub027,n=10,070 %,b2,0.144448053199548
10sub027,n=10,070 %,b3,0.14370754877109
10sub027,n=10,070 %,b4,0.143112420492367
10sub027,n=10,070 %,b5,0.143330382464427
10sub008,n=10,070 %,b1,0.0889336186720081
10sub008,n=10,070 %,b2,0.0778733373512446
10sub008,n=10,070 %,b3,0.0804308757170513
10sub008,n=10,070 %,b4,0.0833394344044742
10sub008,n=10,070 %,b5,0.0752406219777996
10sub014,n=10,070 %,b1,0.106490550612836
10sub014,n=10,070 %,b2,0.108890690761192
10sub014,n=10,070 %,b3,0.108636183665013
10sub014,n=10,070 %,b4,0.110214248531252
10sub014,n=10,070 %,b5,0.103527659643039
10sub022,n=10,070 %,b1,0.125228516023283
10sub022,n=10,070 %,b2,0.126913087976778
10sub022,n=10,070 %,b3,0.125835385252431
10sub022,n=10,070 %,b4,0.123048568183464
10sub022,n=10,070 %,b5,0.124749368836606
10sub019,n=10,070 %,b1,0.107619837639887
10sub019,n=10,070 %,b2,0.109230513023163
10sub019,n=10,070 %,b3,0.109256945591651
10sub019,n=10,070 %,b4,0.111130363380747
10sub019,n=10,070 %,b5,0.102681652949852
10sub015,n=10,070 %,b1,0.0937436409065611
10sub015,n=10,070 %,b2,0.0864903118032372
10sub015,n=10,070 %,b3,0.0900246999714138
10sub015,n=10,070 %,b4,0.0907943461095775
10sub015,n=10,070 %,b5,0.0891160303742829
10sub021,n=10,080 %,b1,0.0746822606910385
10sub021,n=10,080 %,b2,0.0657584306523966
10sub021,n=10,080 %,b3,0.0631253436561141
10sub021,n=10,080 %,b4,0.0645198500619544
10sub021,n=10,080 %,b5,0.0646437455644894
10sub025,n=10,080 %,b1,0.0892228740942699
10sub025,n=10,080 %,b2,0.0863253672617007
10sub025,n=10,080 %,b3,0.079117748444791
10sub025,n=10,080 %,b4,0.0819572796399478
10sub025,n=10,080 %,b5,0.0841210694037328
10sub034,n=10,080 %,b1,0.107664552394123
10sub034,n=10,080 %,b2,0.10895104890169
10sub034,n=10,080 %,b3,0.103062088094778
10sub034,n=10,080 %,b4,0.096818718651906
10sub034,n=10,080 %,b5,0.0937877308919122
10sub035,n=10,080 %,b1,0.0979374843662712
10sub035,n=10,080 %,b2,0.0918532107087001
10sub035,n=10,080 %,b3,0.0882116357155612
10sub035,n=10,080 %,b4,0.0913649409634925
10sub035,n=10,080 %,b5,0.0914602663842096
10sub027,n=10,080 %,b1,0.145704527729797
10sub027,n=10,080 %,b2,0.14540116253017
10sub027,n=10,080 %,b3,0.141856611461473
10sub027,n=10,080 %,b4,0.142773239634612
10sub027,n=10,080 %,b5,0.143076710015417
10sub008,n=10,080 %,b1,0.0893214450623254
10sub008,n=10,080 %,b2,0.0784249738159494
10sub008,n=10,080 %,b3,0.0759123382876424
10sub008,n=10,080 %,b4,0.0837182169890157
10sub008,n=10,080 %,b5,0.0760205433399827
10sub014,n=10,080 %,b1,0.107669958902113
10sub014,n=10,080 %,b2,0.108631530126499
10sub014,n=10,080 %,b3,0.108607836587183
10sub014,n=10,080 %,b4,0.110169641330726
10sub014,n=10,080 %,b5,0.105021053139753
10sub022,n=10,080 %,b1,0.127115983932677
10sub022,n=10,080 %,b2,0.127575625972818
10sub022,n=10,080 %,b3,0.125050741783298
10sub022,n=10,080 %,b4,0.122974569045173
10sub022,n=10,080 %,b5,0.126383133259502
10sub019,n=10,080 %,b1,0.106017400479675
10sub019,n=10,080 %,b2,0.110456575549513
10sub019,n=10,080 %,b3,0.110507050411125
10sub019,n=10,080 %,b4,0.111545200025314
10sub019,n=10,080 %,b5,0.103304537104798
10sub015,n=10,080 %,b1,0.0944631951041433
10sub015,n=10,080 %,b2,0.0862741728009191
10sub015,n=10,080 %,b3,0.090069146369073
10sub015,n=10,080 %,b4,0.09301509792135
10sub015,n=10,080 %,b5,0.0896683110859581
10sub021,n=10,090 %,b1,0.0730505550010602
10sub021,n=10,090 %,b2,0.0692317923159535
10sub021,n=10,090 %,b3,0.0646390317774119
10sub021,n=10,090 %,b4,0.0658907067057217
10sub021,n=10,090 %,b5,0.0657848048716396
10sub025,n=10,090 %,b1,0.0881472365114862
10sub025,n=10,090 %,b2,0.0869751864317708
10sub025,n=10,090 %,b3,0.0802323194320437
10sub025,n=10,090 %,b4,0.0793032891963152
10sub025,n=10,090 %,b5,0.0834832870820828
10sub034,n=10,090 %,b1,0.106805366643606
10sub034,n=10,090 %,b2,0.108223781650092
10sub034,n=10,090 %,b3,0.102649253511314
10sub034,n=10,090 %,b4,0.0969473945328455
10sub034,n=10,090 %,b5,0.0897161853352687
10sub035,n=10,090 %,b1,0.096190537792915
10sub035,n=10,090 %,b2,0.0909304784675903
10sub035,n=10,090 %,b3,0.0891004391756158
10sub035,n=10,090 %,b4,0.0917863520473907
10sub035,n=10,090 %,b5,0.0876135357110113
10sub027,n=10,090 %,b1,0.141448287769227
10sub027,n=10,090 %,b2,0.142955106452761
10sub027,n=10,090 %,b3,0.139124860323046
10sub027,n=10,090 %,b4,0.141855375398141
10sub027,n=10,090 %,b5,0.139333100973312
10sub008,n=10,090 %,b1,0.088686501981578
10sub008,n=10,090 %,b2,0.0772498391307991
10sub008,n=10,090 %,b3,0.0756396307991034
10sub008,n=10,090 %,b4,0.0787310423821913
10sub008,n=10,090 %,b5,0.0774210485769803
10sub014,n=10,090 %,b1,0.1067943471847
10sub014,n=10,090 %,b2,0.109818635514672
10sub014,n=10,090 %,b3,0.108450064132741
10sub014,n=10,090 %,b4,0.109142860817303
10sub014,n=10,090 %,b5,0.104466662098623
10sub022,n=10,090 %,b1,0.1269074689346
10sub022,n=10,090 %,b2,0.126297247064011
10sub022,n=10,090 %,b3,0.124945711390576
10sub022,n=10,090 %,b4,0.123063345598385
10sub022,n=10,090 %,b5,0.124041654016964
10sub019,n=10,090 %,b1,0.107625693976457
10sub019,n=10,090 %,b2,0.110781906449281
10sub019,n=10,090 %,b3,0.11094006362589
10sub019,n=10,090 %,b4,0.111513997194984
10sub019,n=10,090 %,b5,0.102520239729763
10sub015,n=10,090 %,b1,0.0924211350479173
10sub015,n=10,090 %,b2,0.0855527319605629
10sub015,n=10,090 %,b3,0.0878395875204364
10sub015,n=10,090 %,b4,0.0896499266174325
10sub015,n=10,090 %,b5,0.0886848014763937
10sub021,n=10,100 %,b1,0.0748257604841665
10sub021,n=10,100 %,b2,0.0689287132811938
10sub021,n=10,100 %,b3,0.0651240919722917
10sub021,n=10,100 %,b4,0.0660715686123898
10sub021,n=10,100 %,b5,0.0655297060816413
10sub025,n=10,100 %,b1,0.086981292085747
10sub025,n=10,100 %,b2,0.0849514123124512
10sub025,n=10,100 %,b3,0.078095778383138
10sub025,n=10,100 %,b4,0.0775806957536468
10sub025,n=10,100 %,b5,0.0811564409833566
10sub034,n=10,100 %,b1,0.105296970017231
10sub034,n=10,100 %,b2,0.107382225046057
10sub034,n=10,100 %,b3,0.0983458531409861
10sub034,n=10,100 %,b4,0.0971705947103571
10sub034,n=10,100 %,b5,0.0915546841860278
10sub035,n=10,100 %,b1,0.0954793529776725
10sub035,n=10,100 %,b2,0.0891941907043727
10sub035,n=10,100 %,b3,0.0873618902525045
10sub035,n=10,100 %,b4,0.0891127097591304
10sub035,n=10,100 %,b5,0.0886117670394716
10sub027,n=10,100 %,b1,0.141866471367409
10sub027,n=10,100 %,b2,0.141667522062265
10sub027,n=10,100 %,b3,0.140459452114389
10sub027,n=10,100 %,b4,0.142098270383745
10sub027,n=10,100 %,b5,0.140188243405675
10sub008,n=10,100 %,b1,0.0870721902582224
10sub008,n=10,100 %,b2,0.0781104713649911
10sub008,n=10,100 %,b3,0.0736521269914779
10sub008,n=10,100 %,b4,0.0785660192813053
10sub008,n=10,100 %,b5,0.0775733616333287
10sub014,n=10,100 %,b1,0.10576762659261
10sub014,n=10,100 %,b2,0.109114953946629
10sub014,n=10,100 %,b3,0.10954682251819
10sub014,n=10,100 %,b4,0.108047984935215
10sub014,n=10,100 %,b5,0.104008563547055
10sub022,n=10,100 %,b1,0.127644938381768
10sub022,n=10,100 %,b2,0.126137140340905
10sub022,n=10,100 %,b3,0.124656159238568
10sub022,n=10,100 %,b4,0.124438923046846
10sub022,n=10,100 %,b5,0.124203737579119
10sub019,n=10,100 %,b1,0.10887913332602
10sub019,n=10,100 %,b2,0.110278245191685
10sub019,n=10,100 %,b3,0.111291723777318
10sub019,n=10,100 %,b4,0.110550114146801
10sub019,n=10,100 %,b5,0.103608936154548
10sub015,n=10,100 %,b1,0.0927827667177818
10sub015,n=10,100 %,b2,0.0851845951741791
10sub015,n=10,100 %,b3,0.0891179532775056
10sub015,n=10,100 %,b4,0.0888336077246297
10sub015,n=10,100 %,b5,0.0891728877754097
15sub021,n=15,010 %,b1,0.0949647736863829
15sub021,n=15,010 %,b2,0.0900434703390667
15sub021,n=15,010 %,b3,0.0768004575336868
15sub021,n=15,010 %,b4,0.0961396044876157
15sub021,n=15,010 %,b5,0.0769034155023158
15sub025,n=15,010 %,b1,0.112240587059866
15sub025,n=15,010 %,b2,0.105280709773076
15sub025,n=15,010 %,b3,0.0944923446447827
15sub025,n=15,010 %,b4,0.103416383246594
15sub025,n=15,010 %,b5,0.089864033395801
15sub034,n=15,010 %,b1,0.107296848606572
15sub034,n=15,010 %,b2,0.103569632400543
15sub034,n=15,010 %,b3,0.0963745297216477
15sub034,n=15,010 %,b4,0.099185188977068
15sub034,n=15,010 %,b5,0.0972550739409211
15sub035,n=15,010 %,b1,0.106588987900637
15sub035,n=15,010 %,b2,0.0952471438274824
15sub035,n=15,010 %,b3,0.102618382673034
15sub035,n=15,010 %,b4,0.101445060509335
15sub035,n=15,010 %,b5,0.0907015438733712
15sub027,n=15,010 %,b1,0.148734183487224
15sub027,n=15,010 %,b2,0.144997896150084
15sub027,n=15,010 %,b3,0.151997808550451
15sub027,n=15,010 %,b4,0.139557819402888
15sub027,n=15,010 %,b5,0.151362740059223
15sub008,n=15,010 %,b1,0.102461884234822
15sub008,n=15,010 %,b2,0.103748815170777
15sub008,n=15,010 %,b3,0.105460225888953
15sub008,n=15,010 %,b4,0.0973641472686649
15sub008,n=15,010 %,b5,0.0923192745366579
15sub014,n=15,010 %,b1,0.12248925024397
15sub014,n=15,010 %,b2,0.127416326180826
15sub014,n=15,010 %,b3,0.122082460684701
15sub014,n=15,010 %,b4,0.12444933993188
15sub014,n=15,010 %,b5,0.122785116987656
15sub022,n=15,010 %,b1,0.125525482955921
15sub022,n=15,010 %,b2,0.127723967745006
15sub022,n=15,010 %,b3,0.120618165461405
15sub022,n=15,010 %,b4,0.115121307328321
15sub022,n=15,010 %,b5,0.118703182902822
15sub019,n=15,010 %,b1,0.115835570791656
15sub019,n=15,010 %,b2,0.109540961108547
15sub019,n=15,010 %,b3,0.112443870704443
15sub019,n=15,010 %,b4,0.104461068786469
15sub019,n=15,010 %,b5,0.107390822664973
15sub015,n=15,010 %,b1,0.0951513815467788
15sub015,n=15,010 %,b2,0.0904953647132611
15sub015,n=15,010 %,b3,0.101549796968228
15sub015,n=15,010 %,b4,0.0900548656708414
15sub015,n=15,010 %,b5,0.0949370548642928
15sub032,n=15,010 %,b1,0.129056065837735
15sub032,n=15,010 %,b2,0.117740699111395
15sub032,n=15,010 %,b3,0.119916620262511
15sub032,n=15,010 %,b4,0.105406766755733
15sub032,n=15,010 %,b5,0.10716489013448
15sub033,n=15,010 %,b1,0.108730549584617
15sub033,n=15,010 %,b2,0.0969640561264633
15sub033,n=15,010 %,b3,0.107097897156642
15sub033,n=15,010 %,b4,0.111112687706708
15sub033,n=15,010 %,b5,0.114991168415917
15sub018,n=15,010 %,b1,0.119460498861791
15sub018,n=15,010 %,b2,0.124979760961136
15sub018,n=15,010 %,b3,0.107300076121515
15sub018,n=15,010 %,b4,0.123754464185295
15sub018,n=15,010 %,b5,0.102276454592764
15sub037,n=15,010 %,b1,0.131638472050419
15sub037,n=15,010 %,b2,0.13811227378901
15sub037,n=15,010 %,b3,0.129808651511325
15sub037,n=15,010 %,b4,0.13381739069273
15sub037,n=15,010 %,b5,0.121607275446028
15sub001,n=15,010 %,b1,0.13479461884807
15sub001,n=15,010 %,b2,0.137515717269997
15sub001,n=15,010 %,b3,0.127174126621071
15sub001,n=15,010 %,b4,0.126020264909202
15sub001,n=15,010 %,b5,0.136597199629387
15sub021,n=15,020 %,b1,0.0789946201877368
15sub021,n=15,020 %,b2,0.0699936523643685
15sub021,n=15,020 %,b3,0.0720698083926353
15sub021,n=15,020 %,b4,0.0657754197003185
15sub021,n=15,020 %,b5,0.0687485573146289
15sub025,n=15,020 %,b1,0.0862105791781607
15sub025,n=15,020 %,b2,0.0947615734741773
15sub025,n=15,020 %,b3,0.0870180710971813
15sub025,n=15,020 %,b4,0.0921166895857421
15sub025,n=15,020 %,b5,0.0891224444993149
15sub034,n=15,020 %,b1,0.107896626499547
15sub034,n=15,020 %,b2,0.107404765804725
15sub034,n=15,020 %,b3,0.108299589065216
15sub034,n=15,020 %,b4,0.115860674364907
15sub034,n=15,020 %,b5,0.08804245092373
15sub035,n=15,020 %,b1,0.108262924634524
15sub035,n=15,020 %,b2,0.091942867749403
15sub035,n=15,020 %,b3,0.0934142767073538
15sub035,n=15,020 %,b4,0.0963194087170385
15sub035,n=15,020 %,b5,0.0952090982866362
15sub027,n=15,020 %,b1,0.134010394018275
15sub027,n=15,020 %,b2,0.132753998067001
15sub027,n=15,020 %,b3,0.136441487971557
15sub027,n=15,020 %,b4,0.135813707847183
15sub027,n=15,020 %,b5,0.137852664903766
15sub008,n=15,020 %,b1,0.0960439922880158
15sub008,n=15,020 %,b2,0.0917366655528776
15sub008,n=15,020 %,b3,0.0789566347953026
15sub008,n=15,020 %,b4,0.093357585767413
15sub008,n=15,020 %,b5,0.0801408344574452
15sub014,n=15,020 %,b1,0.118364484251467
15sub014,n=15,020 %,b2,0.116028799108964
15sub014,n=15,020 %,b3,0.115838319498364
15sub014,n=15,020 %,b4,0.120767645372283
15sub014,n=15,020 %,b5,0.111834412254564
15sub022,n=15,020 %,b1,0.125160775367031
15sub022,n=15,020 %,b2,0.132365849418643
15sub022,n=15,020 %,b3,0.125483552155161
15sub022,n=15,020 %,b4,0.121980246749045
15sub022,n=15,020 %,b5,0.125760639424168
15sub019,n=15,020 %,b1,0.11041497798076
15sub019,n=15,020 %,b2,0.104233935765439
15sub019,n=15,020 %,b3,0.10917199542673
15sub019,n=15,020 %,b4,0.105933855659968
15sub019,n=15,020 %,b5,0.105746635809846
15sub015,n=15,020 %,b1,0.0972320539568758
15sub015,n=15,020 %,b2,0.0874422366741564
15sub015,n=15,020 %,b3,0.100441704898068
15sub015,n=15,020 %,b4,0.0930809941408053
15sub015,n=15,020 %,b5,0.0959565059015782
15sub032,n=15,020 %,b1,0.111448395868153
15sub032,n=15,020 %,b2,0.117717189520675
15sub032,n=15,020 %,b3,0.109612383312774
15sub032,n=15,020 %,b4,0.109592595032842
15sub032,n=15,020 %,b5,0.11175018912306
15sub033,n=15,020 %,b1,0.109148222130774
15sub033,n=15,020 %,b2,0.111439723538166
15sub033,n=15,020 %,b3,0.104569147993551
15sub033,n=15,020 %,b4,0.115118511937546
15sub033,n=15,020 %,b5,0.115046240638697
15sub018,n=15,020 %,b1,0.11547151052721
15sub018,n=15,020 %,b2,0.11632666338418
15sub018,n=15,020 %,b3,0.104392502924497
15sub018,n=15,020 %,b4,0.107315803511135
15sub018,n=15,020 %,b5,0.102606743279232
15sub037,n=15,020 %,b1,0.123414357934611
15sub037,n=15,020 %,b2,0.132644614713798
15sub037,n=15,020 %,b3,0.109835228794805
15sub037,n=15,020 %,b4,0.124129084567578
15sub037,n=15,020 %,b5,0.115489544686784
15sub001,n=15,020 %,b1,0.126776810838208
15sub001,n=15,020 %,b2,0.134617582207274
15sub001,n=15,020 %,b3,0.128925473640308
15sub001,n=15,020 %,b4,0.124483433233051
15sub001,n=15,020 %,b5,0.121824618482979
15sub021,n=15,030 %,b1,0.0789496914255366
15sub021,n=15,030 %,b2,0.0628597869254528
15sub021,n=15,030 %,b3,0.0739988648163811
15sub021,n=15,030 %,b4,0.0648644178910593
15sub021,n=15,030 %,b5,0.0693482217645968
15sub025,n=15,030 %,b1,0.0852996513282424
15sub025,n=15,030 %,b2,0.0830105587708979
15sub025,n=15,030 %,b3,0.0835817233500914
15sub025,n=15,030 %,b4,0.0880561197441264
15sub025,n=15,030 %,b5,0.0867309498360583
15sub034,n=15,030 %,b1,0.107604072500408
15sub034,n=15,030 %,b2,0.107050480319942
15sub034,n=15,030 %,b3,0.107358553367721
15sub034,n=15,030 %,b4,0.105648032501961
15sub034,n=15,030 %,b5,0.0933209918928523
15sub035,n=15,030 %,b1,0.101000286507825
15sub035,n=15,030 %,b2,0.0893458950156788
15sub035,n=15,030 %,b3,0.0874386930311366
15sub035,n=15,030 %,b4,0.0985244500636663
15sub035,n=15,030 %,b5,0.0909794073093397
15sub027,n=15,030 %,b1,0.144846582312012
15sub027,n=15,030 %,b2,0.141872435722495
15sub027,n=15,030 %,b3,0.147035035018275
15sub027,n=15,030 %,b4,0.145130688669182
15sub027,n=15,030 %,b5,0.137961751997545
15sub008,n=15,030 %,b1,0.0905280331236877
15sub008,n=15,030 %,b2,0.0810193125538742
15sub008,n=15,030 %,b3,0.0849012875855152
15sub008,n=15,030 %,b4,0.0849576297148087
15sub008,n=15,030 %,b5,0.0764899892020601
15sub014,n=15,030 %,b1,0.104951670766978
15sub014,n=15,030 %,b2,0.108533610219902
15sub014,n=15,030 %,b3,0.111760255018206
15sub014,n=15,030 %,b4,0.111830208839554
15sub014,n=15,030 %,b5,0.105809337685421
15sub022,n=15,030 %,b1,0.126154243056563
15sub022,n=15,030 %,b2,0.12875033285614
15sub022,n=15,030 %,b3,0.126868029222701
15sub022,n=15,030 %,b4,0.121984262979526
15sub022,n=15,030 %,b5,0.120678227115543
15sub019,n=15,030 %,b1,0.104503374616629
15sub019,n=15,030 %,b2,0.105352583620677
15sub019,n=15,030 %,b3,0.10293609705631
15sub019,n=15,030 %,b4,0.103880440073497
15sub019,n=15,030 %,b5,0.101517099987207
15sub015,n=15,030 %,b1,0.0959096887172094
15sub015,n=15,030 %,b2,0.0904098061268859
15sub015,n=15,030 %,b3,0.102462713652248
15sub015,n=15,030 %,b4,0.0914834040912718
15sub015,n=15,030 %,b5,0.0969599268932614
15sub032,n=15,030 %,b1,0.115773287869527
15sub032,n=15,030 %,b2,0.113509768522312
15sub032,n=15,030 %,b3,0.0996185402043706
15sub032,n=15,030 %,b4,0.109142056711162
15sub032,n=15,030 %,b5,0.110659273818913
15sub033,n=15,030 %,b1,0.10873709404673
15sub033,n=15,030 %,b2,0.110603667651473
15sub033,n=15,030 %,b3,0.104097846049759
15sub033,n=15,030 %,b4,0.116997670972903
15sub033,n=15,030 %,b5,0.112504974165034
15sub018,n=15,030 %,b1,0.112382879293963
15sub018,n=15,030 %,b2,0.111923553062396
15sub018,n=15,030 %,b3,0.100949733838181
15sub018,n=15,030 %,b4,0.106391898727434
15sub018,n=15,030 %,b5,0.0998655340386406
15sub037,n=15,030 %,b1,0.121305635126843
15sub037,n=15,030 %,b2,0.126827505946229
15sub037,n=15,030 %,b3,0.113639524287183
15sub037,n=15,030 %,b4,0.117155216415647
15sub037,n=15,030 %,b5,0.110370308027075
15sub001,n=15,030 %,b1,0.121457432764413
15sub001,n=15,030 %,b2,0.131639366531715
15sub001,n=15,030 %,b3,0.126494601239527
15sub001,n=15,030 %,b4,0.125028511498459
15sub001,n=15,030 %,b5,0.119153141282951
15sub021,n=15,040 %,b1,0.0775334412973992
15sub021,n=15,040 %,b2,0.0573301474482618
15sub021,n=15,040 %,b3,0.0724527068208643
15sub021,n=15,040 %,b4,0.0659136270390096
15sub021,n=15,040 %,b5,0.0658752201778055
15sub025,n=15,040 %,b1,0.0886375084765728
15sub025,n=15,040 %,b2,0.0913952679348413
15sub025,n=15,040 %,b3,0.0778712239839342
15sub025,n=15,040 %,b4,0.0893538596646838
15sub025,n=15,040 %,b5,0.087553924517451
15sub034,n=15,040 %,b1,0.113761376600566
15sub034,n=15,040 %,b2,0.109240423129669
15sub034,n=15,040 %,b3,0.109040985718489
15sub034,n=15,040 %,b4,0.105207395169445
15sub034,n=15,040 %,b5,0.0944749257225475
15sub035,n=15,040 %,b1,0.096911469765931
15sub035,n=15,040 %,b2,0.0887406858902173
15sub035,n=15,040 %,b3,0.0829766603663367
15sub035,n=15,040 %,b4,0.089607928660405
15sub035,n=15,040 %,b5,0.0901451610739233
15sub027,n=15,040 %,b1,0.140222399482552
15sub027,n=15,040 %,b2,0.137522809963454
15sub027,n=15,040 %,b3,0.139977195540138
15sub027,n=15,040 %,b4,0.139192480464583
15sub027,n=15,040 %,b5,0.133979826489989
15sub008,n=15,040 %,b1,0.0888118885169957
15sub008,n=15,040 %,b2,0.0820780653885991
15sub008,n=15,040 %,b3,0.083046390108353
15sub008,n=15,040 %,b4,0.0789153337822259
15sub008,n=15,040 %,b5,0.0770804844883829
15sub014,n=15,040 %,b1,0.102923331251171
15sub014,n=15,040 %,b2,0.108500104088707
15sub014,n=15,040 %,b3,0.10837930217482
15sub014,n=15,040 %,b4,0.107189349843798
15sub014,n=15,040 %,b5,0.104038429993155
15sub022,n=15,040 %,b1,0.124578800380707
15sub022,n=15,040 %,b2,0.123217072742369
15sub022,n=15,040 %,b3,0.123288853437652
15sub022,n=15,040 %,b4,0.119811142718928
15sub022,n=15,040 %,b5,0.121464993847118
15sub019,n=15,040 %,b1,0.108408045219708
15sub019,n=15,040 %,b2,0.110627752664341
15sub019,n=15,040 %,b3,0.106854143733477
15sub019,n=15,040 %,b4,0.109462759935777
15sub019,n=15,040 %,b5,0.0989664988131987
15sub015,n=15,040 %,b1,0.0956462311489032
15sub015,n=15,040 %,b2,0.0886197511843161
15sub015,n=15,040 %,b3,0.0968149926315643
15sub015,n=15,040 %,b4,0.0939330990960284
15sub015,n=15,040 %,b5,0.0938799039835683
15sub032,n=15,040 %,b1,0.113896845912373
15sub032,n=15,040 %,b2,0.107695106945472
15sub032,n=15,040 %,b3,0.0976453901777964
15sub032,n=15,040 %,b4,0.102067255994227
15sub032,n=15,040 %,b5,0.10345792226079
15sub033,n=15,040 %,b1,0.110625262930384
15sub033,n=15,040 %,b2,0.113531553706697
15sub033,n=15,040 %,b3,0.107647155972078
15sub033,n=15,040 %,b4,0.117687043082158
15sub033,n=15,040 %,b5,0.111605353346436
15sub018,n=15,040 %,b1,0.111736673323709
15sub018,n=15,040 %,b2,0.110668994405446
15sub018,n=15,040 %,b3,0.104123860173073
15sub018,n=15,040 %,b4,0.105513446775533
15sub018,n=15,040 %,b5,0.100540240732471
15sub037,n=15,040 %,b1,0.122131607623014
15sub037,n=15,040 %,b2,0.126330661560639
15sub037,n=15,040 %,b3,0.119334053168818
15sub037,n=15,040 %,b4,0.119486827164022
15sub037,n=15,040 %,b5,0.114268771817022
15sub001,n=15,040 %,b1,0.124079915790611
15sub001,n=15,040 %,b2,0.1307583835634
15sub001,n=15,040 %,b3,0.12436341613824
15sub001,n=15,040 %,b4,0.124248730941048
15sub001,n=15,040 %,b5,0.120323443144445
15sub021,n=15,050 %,b1,0.073228491500545
15sub021,n=15,050 %,b2,0.0663245523672781
15sub021,n=15,050 %,b3,0.0682676071242054
15sub021,n=15,050 %,b4,0.0690010879208613
15sub021,n=15,050 %,b5,0.0641675144768687
15sub025,n=15,050 %,b1,0.0877173475865879
15sub025,n=15,050 %,b2,0.0905341043516799
15sub025,n=15,050 %,b3,0.0781959305528675
15sub025,n=15,050 %,b4,0.0855324543450897
15sub025,n=15,050 %,b5,0.0828235085468677
15sub034,n=15,050 %,b1,0.108328126178653
15sub034,n=15,050 %,b2,0.106979989663426
15sub034,n=15,050 %,b3,0.107050663419905
15sub034,n=15,050 %,b4,0.102235692166094
15sub034,n=15,050 %,b5,0.0959862939744138
15sub035,n=15,050 %,b1,0.0970069094829622
15sub035,n=15,050 %,b2,0.0900406846285338
15sub035,n=15,050 %,b3,0.0875610813114024
15sub035,n=15,050 %,b4,0.0904668238758678
15sub035,n=15,050 %,b5,0.0910679879066967
15sub027,n=15,050 %,b1,0.144262500880342
15sub027,n=15,050 %,b2,0.1432730788847
15sub027,n=15,050 %,b3,0.142232717532402
15sub027,n=15,050 %,b4,0.141255804590975
15sub027,n=15,050 %,b5,0.141017496711228
15sub008,n=15,050 %,b1,0.0892838232686409
15sub008,n=15,050 %,b2,0.0829277894599171
15sub008,n=15,050 %,b3,0.0842071218376236
15sub008,n=15,050 %,b4,0.0831580084575933
15sub008,n=15,050 %,b5,0.0775782300186885
15sub014,n=15,050 %,b1,0.106005754254954
15sub014,n=15,050 %,b2,0.108841618338104
15sub014,n=15,050 %,b3,0.112270528821007
15sub014,n=15,050 %,b4,0.110129999397732
15sub014,n=15,050 %,b5,0.104428654159753
15sub022,n=15,050 %,b1,0.125981407064731
15sub022,n=15,050 %,b2,0.12334218413868
15sub022,n=15,050 %,b3,0.123335905921823
15sub022,n=15,050 %,b4,0.121488992312934
15sub022,n=15,050 %,b5,0.121978853685065
15sub019,n=15,050 %,b1,0.105292249121151
15sub019,n=15,050 %,b2,0.107369409767023
15sub019,n=15,050 %,b3,0.103281096217284
