sub,eye,cue,measure,window,compare,cond,value
sub035,open,left,bal_ip_i,stim500pre,accuracy_e,correct_e,0.563
sub035,open,left,bal_ip_i,stim500pre,accuracy_e,incorrect_e,0.631
sub035,open,left,bal_ip_i,stim500pre,rt,fast,0.622
sub035,open,left,bal_ip_i,stim500pre,rt,slow,0.548
sub035,open,right,vis,stim500pre,accuracy,correct,0.679
sub035,open,right,vis,stim500pre,accuracy,incorrect,1.186
sub035,open,right,vis,stim500pre,accuracy_e,correct_e,0.622
sub035,open,right,vis,stim500pre,accuracy_e,incorrect_e,1.186
sub035,open,right,vis,stim500pre,rt,fast,0.619
sub035,open,right,vis,stim500pre,rt,slow,0.748
sub035,open,right,lat,stim500pre,accuracy,correct,0.441
sub035,open,right,lat,stim500pre,accuracy,incorrect,0.469
sub035,open,right,lat,stim500pre,accuracy_e,correct_e,0.468
sub035,open,right,lat,stim500pre,accuracy_e,incorrect_e,0.469
sub035,open,right,lat,stim500pre,rt,fast,0.481
sub035,open,right,lat,stim500pre,rt,slow,0.437
sub035,open,right,bal_ip_v,stim500pre,accuracy,correct,0.535
sub035,open,right,bal_ip_v,stim500pre,accuracy,incorrect,0.628
sub035,open,right,bal_ip_v,stim500pre,accuracy_e,correct_e,0.479
sub035,open,right,bal_ip_v,stim500pre,accuracy_e,incorrect_e,0.628
sub035,open,right,bal_ip_v,stim500pre,rt,fast,0.584
sub035,open,right,bal_ip_v,stim500pre,rt,slow,0.466
sub035,open,right,bal_ip_i,stim500pre,accuracy,correct,-0.265
sub035,open,right,bal_ip_i,stim500pre,accuracy,incorrect,-0.298
sub035,open,right,bal_ip_i,stim500pre,accuracy_e,correct_e,-0.31
sub035,open,right,bal_ip_i,stim500pre,accuracy_e,incorrect_e,-0.298
sub035,open,right,bal_ip_i,stim500pre,rt,fast,-0.313
sub035,open,right,bal_ip_i,stim500pre,rt,slow,-0.257
sub035,closed,left,vis,stim500pre,accuracy,correct,0.636
sub035,closed,left,vis,stim500pre,accuracy,incorrect,0.422
sub035,closed,left,vis,stim500pre,accuracy_e,correct_e,0.112
sub035,closed,left,vis,stim500pre,accuracy_e,incorrect_e,0.422
sub035,closed,left,vis,stim500pre,rt,fast,0.616
sub035,closed,left,vis,stim500pre,rt,slow,0.656
sub035,closed,left,lat,stim500pre,accuracy,correct,-0.534
sub035,closed,left,lat,stim500pre,accuracy,incorrect,-0.411
sub035,closed,left,lat,stim500pre,accuracy_e,correct_e,-0.565
sub035,closed,left,lat,stim500pre,accuracy_e,incorrect_e,-0.411
sub035,closed,left,lat,stim500pre,rt,fast,-0.506
sub035,closed,left,lat,stim500pre,rt,slow,-0.562
sub035,closed,left,bal_ip_v,stim500pre,accuracy,correct,0.768
sub035,closed,left,bal_ip_v,stim500pre,accuracy,incorrect,0.758
sub035,closed,left,bal_ip_v,stim500pre,accuracy_e,correct_e,0.78
sub035,closed,left,bal_ip_v,stim500pre,accuracy_e,incorrect_e,0.758
sub035,closed,left,bal_ip_v,stim500pre,rt,fast,0.763
sub035,closed,left,bal_ip_v,stim500pre,rt,slow,0.773
sub035,closed,left,bal_ip_i,stim500pre,accuracy,correct,0.618
sub035,closed,left,bal_ip_i,stim500pre,accuracy,incorrect,0.515
sub035,closed,left,bal_ip_i,stim500pre,accuracy_e,correct_e,0.644
sub035,closed,left,bal_ip_i,stim500pre,accuracy_e,incorrect_e,0.515
sub035,closed,left,bal_ip_i,stim500pre,rt,fast,0.592
sub035,closed,left,bal_ip_i,stim500pre,rt,slow,0.645
sub035,closed,right,vis,stim500pre,accuracy,correct,0.606
sub035,closed,right,vis,stim500pre,accuracy,incorrect,0.441
sub035,closed,right,vis,stim500pre,accuracy_e,correct_e,0.454
sub035,closed,right,vis,stim500pre,accuracy_e,incorrect_e,0.441
sub035,closed,right,vis,stim500pre,rt,fast,0.276
sub035,closed,right,vis,stim500pre,rt,slow,0.935
sub035,closed,right,lat,stim500pre,accuracy,correct,0.507
sub035,closed,right,lat,stim500pre,accuracy,incorrect,0.535
sub035,closed,right,lat,stim500pre,accuracy_e,correct_e,0.461
sub035,closed,right,lat,stim500pre,accuracy_e,incorrect_e,0.535
sub035,closed,right,lat,stim500pre,rt,fast,0.438
sub035,closed,right,lat,stim500pre,rt,slow,0.576
sub035,closed,right,bal_ip_v,stim500pre,accuracy,correct,0.414
sub035,closed,right,bal_ip_v,stim500pre,accuracy,incorrect,0.349
sub035,closed,right,bal_ip_v,stim500pre,accuracy_e,correct_e,0.45
sub035,closed,right,bal_ip_v,stim500pre,accuracy_e,incorrect_e,0.349
sub035,closed,right,bal_ip_v,stim500pre,rt,fast,0.487
sub035,closed,right,bal_ip_v,stim500pre,rt,slow,0.34
sub035,closed,right,bal_ip_i,stim500pre,accuracy,correct,-0.338
sub035,closed,right,bal_ip_i,stim500pre,accuracy,incorrect,-0.362
sub035,closed,right,bal_ip_i,stim500pre,accuracy_e,correct_e,-0.288
sub035,closed,right,bal_ip_i,stim500pre,accuracy_e,incorrect_e,-0.362
sub035,closed,right,bal_ip_i,stim500pre,rt,fast,-0.243
sub035,closed,right,bal_ip_i,stim500pre,rt,slow,-0.433
sub036,open,left,vis,stim500pre,accuracy,correct,1.568
sub036,open,left,vis,stim500pre,accuracy,incorrect,2.741
sub036,open,left,vis,stim500pre,accuracy_e,correct_e,1.507
sub036,open,left,vis,stim500pre,accuracy_e,incorrect_e,2.741
sub036,open,left,vis,stim500pre,rt,fast,1.625
sub036,open,left,vis,stim500pre,rt,slow,1.547
sub036,open,left,lat,stim500pre,accuracy,correct,0.258
sub036,open,left,lat,stim500pre,accuracy,incorrect,0.394
sub036,open,left,lat,stim500pre,accuracy_e,correct_e,0.154
sub036,open,left,lat,stim500pre,accuracy_e,incorrect_e,0.394
sub036,open,left,lat,stim500pre,rt,fast,0.225
sub036,open,left,lat,stim500pre,rt,slow,0.278
sub036,open,left,bal_ip_v,stim500pre,accuracy,correct,-0.217
sub036,open,left,bal_ip_v,stim500pre,accuracy,incorrect,-0.184
sub036,open,left,bal_ip_v,stim500pre,accuracy_e,correct_e,-0.135
sub036,open,left,bal_ip_v,stim500pre,accuracy_e,incorrect_e,-0.184
sub036,open,left,bal_ip_v,stim500pre,rt,fast,-0.218
sub036,open,left,bal_ip_v,stim500pre,rt,slow,-0.21
sub036,open,left,bal_ip_i,stim500pre,accuracy,correct,-0.333
sub036,open,left,bal_ip_i,stim500pre,accuracy,incorrect,-0.368
sub036,open,left,bal_ip_i,stim500pre,accuracy_e,correct_e,-0.226
sub036,open,left,bal_ip_i,stim500pre,accuracy_e,incorrect_e,-0.368
sub036,open,left,bal_ip_i,stim500pre,rt,fast,-0.326
sub036,open,left,bal_ip_i,stim500pre,rt,slow,-0.332
sub036,open,right,vis,stim500pre,accuracy,correct,0.975
sub036,open,right,vis,stim500pre,accuracy,incorrect,0.471
sub036,open,right,vis,stim500pre,accuracy_e,correct_e,0.868
sub036,open,right,vis,stim500pre,accuracy_e,incorrect_e,0.471
sub036,open,right,vis,stim500pre,rt,fast,1.013
sub036,open,right,vis,stim500pre,rt,slow,0.951
sub036,open,right,lat,stim500pre,accuracy,correct,-0.078
sub036,open,right,lat,stim500pre,accuracy,incorrect,-0.05
sub036,open,right,lat,stim500pre,accuracy_e,correct_e,-0.226
sub036,open,right,lat,stim500pre,accuracy_e,incorrect_e,-0.05
sub036,open,right,lat,stim500pre,rt,fast,-0.048
sub036,open,right,lat,stim500pre,rt,slow,-0.118
sub036,open,right,bal_ip_v,stim500pre,accuracy,correct,0.105
sub036,open,right,bal_ip_v,stim500pre,accuracy,incorrect,0.164
sub036,open,right,bal_ip_v,stim500pre,accuracy_e,correct_e,0.048
sub036,open,right,bal_ip_v,stim500pre,accuracy_e,incorrect_e,0.164
sub036,open,right,bal_ip_v,stim500pre,rt,fast,0.058
sub036,open,right,bal_ip_v,stim500pre,rt,slow,0.157
sub036,open,right,bal_ip_i,stim500pre,accuracy,correct,0.014
sub036,open,right,bal_ip_i,stim500pre,accuracy,incorrect,0.023
sub036,open,right,bal_ip_i,stim500pre,accuracy_e,correct_e,0.092
sub036,open,right,bal_ip_i,stim500pre,accuracy_e,incorrect_e,0.023
sub036,open,right,bal_ip_i,stim500pre,rt,fast,-0.028
sub036,open,right,bal_ip_i,stim500pre,rt,slow,0.063
sub036,closed,left,vis,stim500pre,accuracy,correct,0.429
sub036,closed,left,vis,stim500pre,accuracy,incorrect,1.847
sub036,closed,left,vis,stim500pre,accuracy_e,correct_e,0.09
sub036,closed,left,vis,stim500pre,accuracy_e,incorrect_e,1.847
sub036,closed,left,vis,stim500pre,rt,fast,0.072
sub036,closed,left,vis,stim500pre,rt,slow,0.777
sub036,closed,left,lat,stim500pre,accuracy,correct,0.274
sub036,closed,left,lat,stim500pre,accuracy,incorrect,0.334
sub036,closed,left,lat,stim500pre,accuracy_e,correct_e,0.346
sub036,closed,left,lat,stim500pre,accuracy_e,incorrect_e,0.334
sub036,closed,left,lat,stim500pre,rt,fast,0.282
sub036,closed,left,lat,stim500pre,rt,slow,0.276
sub036,closed,left,bal_ip_v,stim500pre,accuracy,correct,-0.463
sub036,closed,left,bal_ip_v,stim500pre,accuracy,incorrect,-0.531
sub036,closed,left,bal_ip_v,stim500pre,accuracy_e,correct_e,-0.464
sub036,closed,left,bal_ip_v,stim500pre,accuracy_e,incorrect_e,-0.531
sub036,closed,left,bal_ip_v,stim500pre,rt,fast,-0.47
sub036,closed,left,bal_ip_v,stim500pre,rt,slow,-0.449
sub036,closed,left,bal_ip_i,stim500pre,accuracy,correct,-0.466
sub036,closed,left,bal_ip_i,stim500pre,accuracy,incorrect,-0.499
sub036,closed,left,bal_ip_i,stim500pre,accuracy_e,correct_e,-0.488
sub036,closed,left,bal_ip_i,stim500pre,accuracy_e,incorrect_e,-0.499
sub036,closed,left,bal_ip_i,stim500pre,rt,fast,-0.466
sub036,closed,left,bal_ip_i,stim500pre,rt,slow,-0.462
sub036,closed,right,vis,stim500pre,accuracy,correct,1.219
sub036,closed,right,vis,stim500pre,accuracy,incorrect,0.935
sub036,closed,right,vis,stim500pre,accuracy_e,correct_e,1.675
sub036,closed,right,vis,stim500pre,accuracy_e,incorrect_e,0.935
sub036,closed,right,vis,stim500pre,rt,fast,1.67
sub036,closed,right,vis,stim500pre,rt,slow,0.774
sub036,closed,right,lat,stim500pre,accuracy,correct,-0.126
sub036,closed,right,lat,stim500pre,accuracy,incorrect,-0.121
sub036,closed,right,lat,stim500pre,accuracy_e,correct_e,-0.133
sub036,closed,right,lat,stim500pre,accuracy_e,incorrect_e,-0.121
sub036,closed,right,lat,stim500pre,rt,fast,-0.076
sub036,closed,right,lat,stim500pre,rt,slow,-0.172
sub036,closed,right,bal_ip_v,stim500pre,accuracy,correct,-0.3
sub036,closed,right,bal_ip_v,stim500pre,accuracy,incorrect,-0.348
sub036,closed,right,bal_ip_v,stim500pre,accuracy_e,correct_e,-0.291
sub036,closed,right,bal_ip_v,stim500pre,accuracy_e,incorrect_e,-0.348
sub036,closed,right,bal_ip_v,stim500pre,rt,fast,-0.353
sub036,closed,right,bal_ip_v,stim500pre,rt,slow,-0.246
sub036,closed,right,bal_ip_i,stim500pre,accuracy,correct,-0.213
sub036,closed,right,bal_ip_i,stim500pre,accuracy,incorrect,-0.257
sub036,closed,right,bal_ip_i,stim500pre,accuracy_e,correct_e,-0.189
sub036,closed,right,bal_ip_i,stim500pre,accuracy_e,incorrect_e,-0.257
sub036,closed,right,bal_ip_i,stim500pre,rt,fast,-0.278
sub036,closed,right,bal_ip_i,stim500pre,rt,slow,-0.151
sub037,open,left,vis,stim500pre,accuracy,correct,1.609
sub037,open,left,vis,stim500pre,accuracy,incorrect,-0.255
sub037,open,left,vis,stim500pre,accuracy_e,correct_e,2.228
sub037,open,left,vis,stim500pre,accuracy_e,incorrect_e,-0.255
sub037,open,left,vis,stim500pre,rt,fast,1.786
sub037,open,left,vis,stim500pre,rt,slow,1.432
sub037,open,left,lat,stim500pre,accuracy,correct,-0.504
sub037,open,left,lat,stim500pre,accuracy,incorrect,-0.635
sub037,open,left,lat,stim500pre,accuracy_e,correct_e,-0.502
sub037,open,left,lat,stim500pre,accuracy_e,incorrect_e,-0.635
sub037,open,left,lat,stim500pre,rt,fast,-0.429
sub037,open,left,lat,stim500pre,rt,slow,-0.58
sub037,open,left,bal_ip_v,stim500pre,accuracy,correct,-0.123
sub037,open,left,bal_ip_v,stim500pre,accuracy,incorrect,0.225
sub037,open,left,bal_ip_v,stim500pre,accuracy_e,correct_e,-0.17
sub037,open,left,bal_ip_v,stim500pre,accuracy_e,incorrect_e,0.225
sub037,open,left,bal_ip_v,stim500pre,rt,fast,-0.228
sub037,open,left,bal_ip_v,stim500pre,rt,slow,-0.017
sub037,open,left,bal_ip_i,stim500pre,accuracy,correct,0.04
sub037,open,left,bal_ip_i,stim500pre,accuracy,incorrect,0.36
sub037,open,left,bal_ip_i,stim500pre,accuracy_e,correct_e,0.009
sub037,open,left,bal_ip_i,stim500pre,accuracy_e,incorrect_e,0.36
sub037,open,left,bal_ip_i,stim500pre,rt,fast,-0.062
sub037,open,left,bal_ip_i,stim500pre,rt,slow,0.143
sub037,open,right,vis,stim500pre,accuracy,correct,1.287
sub037,open,right,vis,stim500pre,accuracy,incorrect,0.318
sub037,open,right,vis,stim500pre,accuracy_e,correct_e,1.879
sub037,open,right,vis,stim500pre,accuracy_e,incorrect_e,0.318
sub037,open,right,vis,stim500pre,rt,fast,1.529
sub037,open,right,vis,stim500pre,rt,slow,1.045
sub037,open,right,lat,stim500pre,accuracy,correct,0.613
sub037,open,right,lat,stim500pre,accuracy,incorrect,0.692
sub037,open,right,lat,stim500pre,accuracy_e,correct_e,0.588
sub037,open,right,lat,stim500pre,accuracy_e,incorrect_e,0.692
sub037,open,right,lat,stim500pre,rt,fast,0.611
sub037,open,right,lat,stim500pre,rt,slow,0.615
sub037,open,right,bal_ip_v,stim500pre,accuracy,correct,-0.622
sub037,open,right,bal_ip_v,stim500pre,accuracy,incorrect,-0.593
sub037,open,right,bal_ip_v,stim500pre,accuracy_e,correct_e,-0.471
sub037,open,right,bal_ip_v,stim500pre,accuracy_e,incorrect_e,-0.593
sub037,open,right,bal_ip_v,stim500pre,rt,fast,-0.631
sub037,open,right,bal_ip_v,stim500pre,rt,slow,-0.613
sub037,open,right,bal_ip_i,stim500pre,accuracy,correct,-0.697
sub037,open,right,bal_ip_i,stim500pre,accuracy,incorrect,-0.757
sub037,open,right,bal_ip_i,stim500pre,accuracy_e,correct_e,-0.596
sub037,open,right,bal_ip_i,stim500pre,accuracy_e,incorrect_e,-0.757
sub037,open,right,bal_ip_i,stim500pre,rt,fast,-0.695
sub037,open,right,bal_ip_i,stim500pre,rt,slow,-0.699
sub037,closed,left,vis,stim500pre,accuracy,correct,0.371
sub037,closed,left,vis,stim500pre,accuracy,incorrect,0.028
sub037,closed,left,vis,stim500pre,accuracy_e,correct_e,0.16
sub037,closed,left,vis,stim500pre,accuracy_e,incorrect_e,0.028
sub037,closed,left,vis,stim500pre,rt,fast,0.389
sub037,closed,left,vis,stim500pre,rt,slow,0.3
sub037,closed,left,lat,stim500pre,accuracy,correct,-0.624
sub037,closed,left,lat,stim500pre,accuracy,incorrect,-0.488
sub037,closed,left,lat,stim500pre,accuracy_e,correct_e,-0.64
sub037,closed,left,lat,stim500pre,accuracy_e,incorrect_e,-0.488
sub037,closed,left,lat,stim500pre,rt,fast,-0.58
sub037,closed,left,lat,stim500pre,rt,slow,-0.661
sub037,closed,left,bal_ip_v,stim500pre,accuracy,correct,-0.345
sub037,closed,left,bal_ip_v,stim500pre,accuracy,incorrect,-0.429
sub037,closed,left,bal_ip_v,stim500pre,accuracy_e,correct_e,-0.255
sub037,closed,left,bal_ip_v,stim500pre,accuracy_e,incorrect_e,-0.429
sub037,closed,left,bal_ip_v,stim500pre,rt,fast,-0.4
sub037,closed,left,bal_ip_v,stim500pre,rt,slow,-0.278
sub037,closed,left,bal_ip_i,stim500pre,accuracy,correct,-0.149
sub037,closed,left,bal_ip_i,stim500pre,accuracy,incorrect,-0.236
sub037,closed,left,bal_ip_i,stim500pre,accuracy_e,correct_e,-0.056
sub037,closed,left,bal_ip_i,stim500pre,accuracy_e,incorrect_e,-0.236
sub037,closed,left,bal_ip_i,stim500pre,rt,fast,-0.203
sub037,closed,left,bal_ip_i,stim500pre,rt,slow,-0.082
sub037,closed,right,vis,stim500pre,accuracy,correct,0.729
sub037,closed,right,vis,stim500pre,accuracy,incorrect,1.102
sub037,closed,right,vis,stim500pre,accuracy_e,correct_e,0.371
sub037,closed,right,vis,stim500pre,accuracy_e,incorrect_e,1.102
sub037,closed,right,vis,stim500pre,rt,fast,0.678
sub037,closed,right,vis,stim500pre,rt,slow,0.835
sub037,closed,right,lat,stim500pre,accuracy,correct,0.626
sub037,closed,right,lat,stim500pre,accuracy,incorrect,0.546
sub037,closed,right,lat,stim500pre,accuracy_e,correct_e,0.564
sub037,closed,right,lat,stim500pre,accuracy_e,incorrect_e,0.546
sub037,closed,right,lat,stim500pre,rt,fast,0.621
sub037,closed,right,lat,stim500pre,rt,slow,0.663
sub037,closed,right,bal_ip_v,stim500pre,accuracy,correct,-0.829
sub037,closed,right,bal_ip_v,stim500pre,accuracy,incorrect,-0.781
sub037,closed,right,bal_ip_v,stim500pre,accuracy_e,correct_e,-0.836
sub037,closed,right,bal_ip_v,stim500pre,accuracy_e,incorrect_e,-0.781
sub037,closed,right,bal_ip_v,stim500pre,rt,fast,-0.836
sub037,closed,right,bal_ip_v,stim500pre,rt,slow,-0.833
sub037,closed,right,bal_ip_i,stim500pre,accuracy,correct,-0.812
sub037,closed,right,bal_ip_i,stim500pre,accuracy,incorrect,-0.768
sub037,closed,right,bal_ip_i,stim500pre,accuracy_e,correct_e,-0.809
sub037,closed,right,bal_ip_i,stim500pre,accuracy_e,incorrect_e,-0.768
sub037,closed,right,bal_ip_i,stim500pre,rt,fast,-0.817
sub037,closed,right,bal_ip_i,stim500pre,rt,slow,-0.825
sub039,open,left,vis,stim500pre,accuracy,correct,2.631
sub039,open,left,vis,stim500pre,accuracy,incorrect,0.276
sub039,open,left,vis,stim500pre,accuracy_e,correct_e,0.783
sub039,open,left,vis,stim500pre,accuracy_e,incorrect_e,0.276
sub039,open,left,vis,stim500pre,rt,fast,2.486
sub039,open,left,vis,stim500pre,rt,slow,2.775
sub039,open,left,lat,stim500pre,accuracy,correct,-0.372
sub039,open,left,lat,stim500pre,accuracy,incorrect,-0.408
sub039,open,left,lat,stim500pre,accuracy_e,correct_e,-0.223
sub039,open,left,lat,stim500pre,accuracy_e,incorrect_e,-0.408
sub039,open,left,lat,stim500pre,rt,fast,-0.33
sub039,open,left,lat,stim500pre,rt,slow,-0.414
sub039,open,left,bal_ip_v,stim500pre,accuracy,correct,-0.574
sub039,open,left,bal_ip_v,stim500pre,accuracy,incorrect,-0.445
sub039,open,left,bal_ip_v,stim500pre,accuracy_e,correct_e,-0.504
sub039,open,left,bal_ip_v,stim500pre,accuracy_e,incorrect_e,-0.445
sub039,open,left,bal_ip_v,stim500pre,rt,fast,-0.589
sub039,open,left,bal_ip_v,stim500pre,rt,slow,-0.56
sub039,open,left,bal_ip_i,stim500pre,accuracy,correct,-0.459
sub039,open,left,bal_ip_i,stim500pre,accuracy,incorrect,-0.277
sub039,open,left,bal_ip_i,stim500pre,accuracy_e,correct_e,-0.41
sub039,open,left,bal_ip_i,stim500pre,accuracy_e,incorrect_e,-0.277
sub039,open,left,bal_ip_i,stim500pre,rt,fast,-0.477
sub039,open,left,bal_ip_i,stim500pre,rt,slow,-0.441
sub039,open,right,vis,stim500pre,accuracy,correct,5.06
sub039,open,right,vis,stim500pre,accuracy,incorrect,1.563
sub039,open,right,vis,stim500pre,accuracy_e,correct_e,1.925
sub039,open,right,vis,stim500pre,accuracy_e,incorrect_e,1.563
sub039,open,right,vis,stim500pre,rt,fast,6.347
sub039,open,right,vis,stim500pre,rt,slow,3.833
sub039,open,right,lat,stim500pre,accuracy,correct,0.462
sub039,open,right,lat,stim500pre,accuracy,incorrect,0.418
sub039,open,right,lat,stim500pre,accuracy_e,correct_e,0.301
sub039,open,right,lat,stim500pre,accuracy_e,incorrect_e,0.418
sub039,open,right,lat,stim500pre,rt,fast,0.519
sub039,open,right,lat,stim500pre,rt,slow,0.393
sub039,open,right,bal_ip_v,stim500pre,accuracy,correct,-0.797
sub039,open,right,bal_ip_v,stim500pre,accuracy,incorrect,-0.788
sub039,open,right,bal_ip_v,stim500pre,accuracy_e,correct_e,-0.679
sub039,open,right,bal_ip_v,stim500pre,accuracy_e,incorrect_e,-0.788
sub039,open,right,bal_ip_v,stim500pre,rt,fast,-0.873
sub039,open,right,bal_ip_v,stim500pre,rt,slow,-0.715
sub039,open,right,bal_ip_i,stim500pre,accuracy,correct,-0.766
sub039,open,right,bal_ip_i,stim500pre,accuracy,incorrect,-0.747
sub039,open,right,bal_ip_i,stim500pre,accuracy_e,correct_e,-0.661
sub039,open,right,bal_ip_i,stim500pre,accuracy_e,incorrect_e,-0.747
sub039,open,right,bal_ip_i,stim500pre,rt,fast,-0.834
sub039,open,right,bal_ip_i,stim500pre,rt,slow,-0.692
sub039,closed,left,vis,stim500pre,accuracy,correct,1.743
sub039,closed,left,vis,stim500pre,accuracy,incorrect,5.731
sub039,closed,left,vis,stim500pre,accuracy_e,correct_e,2.541
sub039,closed,left,vis,stim500pre,accuracy_e,incorrect_e,5.731
sub039,closed,left,vis,stim500pre,rt,fast,1.799
sub039,closed,left,vis,stim500pre,rt,slow,1.681
sub039,closed,left,lat,stim500pre,accuracy,correct,-0.4
sub039,closed,left,lat,stim500pre,accuracy,incorrect,-0.217
sub039,closed,left,lat,stim500pre,accuracy_e,correct_e,-0.626
sub039,closed,left,lat,stim500pre,accuracy_e,incorrect_e,-0.217
sub039,closed,left,lat,stim500pre,rt,fast,-0.371
sub039,closed,left,lat,stim500pre,rt,slow,-0.429
sub039,closed,left,bal_ip_v,stim500pre,accuracy,correct,-0.576
sub039,closed,left,bal_ip_v,stim500pre,accuracy,incorrect,-0.592
sub039,closed,left,bal_ip_v,stim500pre,accuracy_e,correct_e,-0.663
sub039,closed,left,bal_ip_v,stim500pre,accuracy_e,incorrect_e,-0.592
sub039,closed,left,bal_ip_v,stim500pre,rt,fast,-0.569
sub039,closed,left,bal_ip_v,stim500pre,rt,slow,-0.585
sub039,closed,left,bal_ip_i,stim500pre,accuracy,correct,-0.457
sub039,closed,left,bal_ip_i,stim500pre,accuracy,incorrect,-0.452
sub039,closed,left,bal_ip_i,stim500pre,accuracy_e,correct_e,-0.479
sub039,closed,left,bal_ip_i,stim500pre,accuracy_e,incorrect_e,-0.452
sub039,closed,left,bal_ip_i,stim500pre,rt,fast,-0.47
sub039,closed,left,bal_ip_i,stim500pre,rt,slow,-0.449
sub039,closed,right,vis,stim500pre,accuracy,correct,1.418
sub039,closed,right,vis,stim500pre,accuracy,incorrect,2.694
sub039,closed,right,vis,stim500pre,accuracy_e,correct_e,1.701
sub039,closed,right,vis,stim500pre,accuracy_e,incorrect_e,2.694
sub039,closed,right,vis,stim500pre,rt,fast,1.325
sub039,closed,right,vis,stim500pre,rt,slow,1.45
sub039,closed,right,lat,stim500pre,accuracy,correct,0.455
sub039,closed,right,lat,stim500pre,accuracy,incorrect,0.521
sub039,closed,right,lat,stim500pre,accuracy_e,correct_e,0.472
sub039,closed,right,lat,stim500pre,accuracy_e,incorrect_e,0.521
sub039,closed,right,lat,stim500pre,rt,fast,0.483
sub039,closed,right,lat,stim500pre,rt,slow,0.425
sub039,closed,right,bal_ip_v,stim500pre,accuracy,correct,-0.805
sub039,closed,right,bal_ip_v,stim500pre,accuracy,incorrect,-0.805
sub039,closed,right,bal_ip_v,stim500pre,accuracy_e,correct_e,-0.853
sub039,closed,right,bal_ip_v,stim500pre,accuracy_e,incorrect_e,-0.805
sub039,closed,right,bal_ip_v,stim500pre,rt,fast,-0.804
sub039,closed,right,bal_ip_v,stim500pre,rt,slow,-0.804
sub039,closed,right,bal_ip_i,stim500pre,accuracy,correct,-0.78
